timestamp,cpu_usage,memory_usage,disk_read,disk_write,network_receive,network_transmit,active_processes,cpu_change,memory_change,disk_read_speed,disk_write_speed,network_receive_speed,network_transmit_speed,cpu_rolling,memory_std,cpu_mem_ratio,disk_cpu_ratio,high_cpu,high_memory,hour,day_of_week
17:04.4,67.71433818,35.74805518,22680576,81920,1022429089,2225553,1,18.03819328,-11.0036141,0,0,79796,15094,38.2963864,12.18451873,1.894210408,330070.5006,0,0,18,2
18:03.0,76.38916508,39.71530323,22680576,81920,1048917900,2312419,1,8.6748269,3.967248046,0,0,26488811,86866,49.34253611,5.888880334,1.923418906,293071.7236,0,0,18,2
19:01.7,79.07148922,38.61718054,22680576,81920,1048929860,2316318,1,2.682324148,-1.098122687,0,0,11960,3899,61.08725881,5.890110491,2.047572819,283254.0798,0,0,18,2
20:02.4,68.11952197,53.41744046,22680576,81920,1048931204,2317736,1,-10.95196726,14.80025992,0,0,1344,1418,68.19413187,7.160211689,1.275229988,328135.6027,0,0,18,2
21:03.1,56.86976252,50.05694395,22680576,81920,1048959835,2394813,1,-11.24975945,-3.360496514,0,0,28631,77077,69.63285539,7.739622729,1.136101368,391924.4699,0,0,18,2
22:01.6,39.65108894,50.96161794,22680576,81920,1048967099,2404787,1,-17.21867358,0.904673996,0,0,7264,9974,64.02020555,6.865955932,0.77805789,557932.803,0,0,18,2
23:03.3,34.25320024,60.70741373,22680576,81920,1048990473,2438305,1,-5.397888707,9.745795792,0,0,23374,33518,55.59301258,7.968621608,0.56423422,643362.1869,0,0,18,2
24:02.7,35.87629204,33.97533041,22680576,81920,1049013935,2469025,1,1.6230918,-26.73208332,0,0,23462,30720,46.95397314,9.79655901,1.055951233,615044.9177,0,0,18,2
25:02.6,34.54197982,38.15382213,22680576,81920,1049116306,2497640,1,-1.334312214,4.17849172,0,0,102371,28615,40.23846471,10.73041528,0.905334719,638134.8511,0,0,18,2
26:02.2,38.14773619,46.46832723,22680576,81920,1049124072,2533519,1,3.605756369,8.314505093,0,0,7766,35879,36.49405945,10.57456834,0.820940595,579358.5583,0,0,18,2
27:01.8,38.09493735,47.87688627,22680576,81920,1049134943,2537864,1,-0.052798838,1.408559043,0,0,10871,4345,36.18282913,10.3031156,0.795685357,580140.9987,0,0,18,2
28:01.5,29.48344585,56.28231799,22680576,81920,1049136084,2538786,1,-8.611491506,8.405431718,0,0,1141,922,35.22887825,8.73398758,0.523849175,744029.2713,0,0,18,2
29:02.4,26.09174149,58.08776256,22680576,81920,1049152257,2552307,1,-3.391704358,1.805444576,0,0,16173,13521,33.27196814,8.065841407,0.449177939,837176.7466,0,0,18,2
30:02.4,18.77076023,69.17541491,22680576,81920,1049153148,2553156,1,-7.320981254,11.08765235,0,0,891,849,30.11772422,9.137531872,0.271350165,1147177.738,0,0,18,2
31:05.5,14.90958131,70.33748473,22680576,81920,1049153301,2553309,1,-3.861178928,1.162069821,0,0,153,153,25.47009325,9.419130818,0.211972057,1425592.262,0,0,18,2
32:04.6,23.0398125,61.87155007,22680576,81920,1049204214,2578107,1,8.130231193,-8.465934661,0,0,50913,24798,22.45906827,6.371642171,0.372381369,943458.9393,0,0,18,2
33:03.3,25.89746559,61.85995463,22680576,81920,1049205508,2579122,1,2.857653089,-0.011595441,0,0,1294,1015,21.74187222,5.259713474,0.418646695,843223.5344,0,0,18,2
34:06.9,31.53012808,63.42740565,22680576,81920,1049206087,2579701,1,5.63266249,1.567451024,0,0,579,579,22.82954954,4.107431682,0.49710575,697217.5439,0,0,18,2
35:14.8,32.44888579,50.23971565,22680576,81920,1049207020,2580727,1,0.918757709,-13.18769,0,0,933,1026,25.56517465,7.226107177,0.645881159,678066.7119,0,0,18,2
36:02.5,28.37184768,50.42007642,22680576,81920,1049207020,2580727,1,-4.077038103,0.180360767,0,0,0,0,28.25762793,6.634578448,0.562709335,772187.5806,0,0,18,2
37:02.0,22.77673682,50.65278888,22680576,81920,1049207654,2580969,1,-5.595110863,0.232712461,0,0,634,242,28.20501279,6.710112385,0.449664023,953897.7603,0,0,18,2
38:01.7,19.79057396,50.9300462,22680576,81920,1049208425,2581465,1,-2.986162863,0.277257322,0,0,771,496,26.98363446,5.759997484,0.388583468,1090906.679,0,0,18,2
39:02.9,14.73110282,51.2323313,22680576,81920,1049219651,2584464,1,-5.059471142,0.302285105,0,0,11226,2999,23.62382941,0.396427876,0.287535282,1441766.433,0,0,18,2
40:01.7,12.56533419,50.36049192,22680576,81920,1049220389,2585160,1,-2.165768621,-0.871839381,0,0,738,696,19.64711909,0.364114227,0.249507773,1671951.142,0,0,18,2
41:03.5,12.29956969,50.72603532,22680576,81920,1049220389,2585160,1,-0.2657645,0.365543401,0,0,0,0,16.4326635,0.324884125,0.24247055,1705361.641,0,0,18,2
42:07.0,22.14506768,39.19293436,22680576,81920,1049221023,2585402,1,9.845497991,-11.53310097,0,0,634,242,16.30632967,5.205963327,0.56502704,979931.2886,0,0,18,2
43:08.6,30.71203759,57.49559144,22680576,81920,1049248273,2644604,1,8.566969901,18.30265708,0,0,27250,59202,18.49062239,6.613532032,0.534163347,715203.9959,0,0,18,2
44:30.9,43.21968381,47.77516785,22680576,81920,1049250144,2652252,1,12.50764623,-9.720423589,0,0,1871,7648,24.18833859,6.607257596,0.904647451,512906.7882,0,0,18,2
45:14.5,59.49329927,56.66829692,22680576,81920,1049250510,2652618,1,16.27361546,8.89312907,0,0,366,366,33.57393161,7.453678553,1.049851549,374927.0791,0,0,18,2
46:20.5,76.28646414,52.53170951,22680576,81920,1049250876,2652984,1,16.79316487,-4.136587404,0,0,366,366,46.3713105,7.51860416,1.452198393,293461.1675,0,0,18,2
47:14.4,80.59487302,66.4970977,22680576,81920,1049294645,2720146,1,4.308408874,13.96538818,0,0,43769,67162,58.06127157,6.934731889,1.212005874,277965.7001,1,0,18,2
48:15.0,87.360794,57.12350407,22680576,81920,1049310876,2727416,1,6.765920986,-9.373593622,0,0,16231,7270,69.39102285,6.919245899,1.529331847,256681.4418,1,0,18,2
49:04.7,87.76032948,54.53129162,22680576,81920,1049337860,2800057,1,0.399535474,-2.592212456,0,0,26984,72641,78.29915198,5.368286487,1.609357249,255526.0456,1,0,18,2
50:06.1,79.51021945,48.48065283,22680576,81920,1049349202,2809631,1,-8.250110026,-6.050638783,0,0,11342,9574,82.30253602,6.746079468,1.640040198,281710.5226,0,0,18,2
51:02.0,64.76654304,50.25303318,22680576,81920,1049350039,2810408,1,-14.74367641,1.772380349,0,0,837,777,79.9985518,7.092896305,1.288808634,344864.9564,0,0,18,2
52:02.2,56.02068707,53.18771297,22680576,81920,1081811790,2916592,1,-8.745855974,2.934679782,0,0,32461751,106184,75.08371461,3.425939914,1.053263695,397760.4825,0,0,18,2
53:06.2,48.1095388,58.28959212,22680576,81920,1210014260,3238301,1,-7.911148269,5.10187915,0,0,128202470,321709,67.23346357,3.818275683,0.825353842,461836.4692,0,0,18,2
54:14.9,49.97141224,29.31798143,22680576,81920,1210022300,3257995,1,1.861873439,-28.97161069,0,0,8040,19694,59.67568012,11.03481651,1.70446292,444966.6,0,0,18,2
55:02.0,50.22174349,32.25346486,22680576,81920,1210022753,3258499,1,0.250331258,2.935483427,0,0,453,504,53.81798493,13.02947943,1.557096074,442791.9562,0,0,18,2
56:01.7,49.669912,32.57159324,22680576,81920,1210023146,3258943,1,-0.551831497,0.318128381,0,0,393,444,50.79865872,13.52223033,1.524945729,447614.2765,0,0,18,2
57:02.6,41.33763273,34.1977103,22680576,81920,1210077888,3277114,1,-8.332279263,1.626117066,0,0,54742,18171,47.86204785,11.8503349,1.20878364,535707.231,0,0,18,2
58:04.7,41.49468681,54.6215294,22680576,81920,1210083489,3286956,1,0.157054077,20.4238191,0,0,5601,9842,46.53907745,10.23101237,0.7596764,533727.3363,0,0,18,2
59:03.3,30.13061622,49.63193086,22680576,81920,1210112885,3323851,1,-11.36407059,-4.989598545,0,0,29396,36895,42.57091825,10.64510543,0.607081282,728561.7426,0,0,18,2
00:02.7,27.66300356,49.83686018,22680576,81920,1210113563,3324487,1,-2.467612656,0.204929325,0,0,678,636,38.05917026,10.06416965,0.555071155,791283.9962,0,0,19,2
23:22.2,99.61577178,37.9240511,19760128,61440,20579,13334,1,71.95276822,-11.91280909,-2920448,-20480,-1210092984,-3311153,48.04834222,8.716199216,2.626717582,196391.9538,1,0,19,2
24:09.3,99.0508851,52.15359234,21447680,81920,48099,33288,1,-0.564886686,14.22954125,1687552,20480,27520,19954,59.59099269,6.426207987,1.899215004,214367.7188,1,0,19,2
25:04.8,95.53055155,62.42312289,21447680,81920,49593,34870,1,-3.520333547,10.26953055,0,0,1494,1582,70.39816564,8.720475079,1.530371233,222185.4082,1,0,19,2
26:06.4,93.40688505,33.2730218,21447680,81920,62659,43096,1,-2.123666495,-29.15010109,0,0,13066,8226,83.05341941,11.65341377,2.807285903,227183.4304,1,0,19,2
27:04.1,83.8097311,37.6413982,21447680,81920,63245,43610,1,-9.597153958,4.368376399,0,0,586,514,94.28276492,12.20631864,2.226530764,252891.7345,1,0,19,2
28:02.5,78.51616638,57.08268229,21447680,81920,269083,139978,1,-5.293564714,19.44128408,0,0,205838,96368,90.06284384,12.55620894,1.375481376,269727.2891,0,0,19,2
29:16.6,70.87798214,52.08884164,21447680,81920,2907564,757216,1,-7.63818424,-4.993840647,0,0,2638481,617238,84.42826325,12.55155022,1.360713349,298390.1239,0,0,19,2
30:02.4,67.40259376,50.56260785,21447680,81920,4183101,1052468,1,-3.475388386,-1.526233794,0,0,1275537,295252,78.80267169,10.15474401,1.333052163,313550.6831,0,0,19,2
31:03.1,69.29772239,53.78051119,21447680,81920,8207241,1770843,1,1.89512863,3.21790334,0,0,4024140,718375,73.98083915,7.443188033,1.288528518,305097.7937,0,0,19,2
32:13.4,73.35222716,57.01184685,21447680,81920,8357064,1875254,1,4.054504769,3.231335667,0,0,149823,104411,71.88933837,2.916979588,1.286613769,288460.4916,0,0,19,2
33:02.2,69.27028326,56.6653617,21447680,81920,8410300,1924412,1,-4.081943894,-0.34648515,0,0,53236,49158,70.04016174,2.814665048,1.222444915,305216.9282,0,0,19,2
34:02.3,58.7586123,61.09688152,21447680,81920,8416603,1931615,1,-10.51167096,4.431519816,0,0,6303,7203,67.61628777,3.930020405,0.961728501,358905.2552,0,0,19,2
35:03.9,51.16944906,42.82409507,21447680,81920,8418070,1933040,1,-7.589163237,-18.27278645,0,0,1467,1425,64.36965883,6.912126435,1.194875198,411115.7082,0,0,19,2
36:03.1,36.80548489,43.50788087,21447680,81920,8418790,1933913,1,-14.36396417,0.683785804,0,0,720,873,57.87121134,8.451421541,0.845949841,567316.6225,0,0,19,2
37:02.3,28.46148898,38.16606259,21447680,81920,8419286,1934073,1,-8.343995913,-5.341818278,0,0,496,160,48.8930637,9.864969276,0.745727671,727990.3611,0,0,19,2
38:02.7,25.42417682,41.76615582,21447680,81920,8456890,1937088,1,-3.037312158,3.600093223,0,0,37604,3015,40.12384241,8.973796426,0.608726763,811668.8041,0,0,19,2
39:05.4,24.12014457,48.300007,21447680,81920,8457050,1937248,1,-1.304032255,6.533851186,0,0,160,160,33.19614886,3.647954837,0.499381803,853804.0035,0,0,19,2
07:17.2,24.12014457,33.45384159,20263936,61440,21270,13719,1,-1.304032255,-14.84616542,-1183744,-20480,-8435780,-1923529,33.19614886,5.593182196,0.499381803,853804.0035,0,0,20,2
08:13.8,99.43736872,48.1594842,20268032,61440,48723,32942,1,-1.304032255,14.70564261,4096,0,27453,19223,33.19614886,6.430690975,2.064751531,201797.7199,1,0,20,2
09:03.1,97.57290071,59.91655884,22578176,81920,49371,33730,1,-1.864468007,11.75707465,2310144,20480,648,788,33.19614886,9.726845175,1.628479716,229050.5386,1,0,20,2
10:19.3,95.60531231,32.16594549,22578176,81920,63071,42511,1,-1.967588404,-27.75061335,0,0,13700,8781,33.19614886,11.61462273,2.972252513,233715.6773,1,0,20,2
11:03.0,83.91212683,45.04088823,22578176,81920,63657,42761,1,-11.69318548,12.87494274,0,0,586,250,33.19614886,11.43097469,1.863021138,265900.4884,1,0,20,2
12:01.8,68.19696023,45.99251693,22578176,81920,64492,43581,1,-15.7151666,0.951628698,0,0,835,820,88.94493376,9.878128261,1.482783826,326288.5526,0,0,20,2
18:36.0,99.62858846,45.08795878,19682304,86016,47207,25497,1,31.43162823,-0.904558151,-2895872,4096,-17285,-18084,88.98317771,9.825454531,2.209649564,195593.5614,1,0,23,2
19:06.7,99.29543311,47.00740385,20341760,245760,48086,40079,1,-0.333155349,1.919445073,659456,159744,879,14582,89.32768419,6.142039681,2.112336036,202818.4073,1,0,23,2
20:05.2,96.27856571,58.71063438,20341760,245760,62029,49338,1,-3.0168674,11.70323053,0,0,13943,9259,89.46233487,5.837220459,1.639882906,209108.3462,1,0,23,2
21:11.1,93.73850283,47.56283631,20341760,245760,62379,49708,1,-2.540062881,-11.14779807,0,0,350,370,91.42761007,5.581212799,1.970835007,214714.8139,1,0,23,2
22:03.6,90.12350214,35.72310119,20341760,245760,62965,50352,1,-3.61500069,-11.83973512,0,0,586,644,95.81291845,8.187112266,2.52283534,223232.86,1,0,23,2
23:04.2,75.67484114,44.15182892,20341760,245760,63736,50918,1,-14.448661,8.428727729,0,0,771,566,91.02216899,8.247061767,1.713968435,265299.0172,0,0,23,2
24:01.9,60.75562355,48.80492473,20341760,245760,63736,50918,1,-14.91921759,4.653095807,0,0,0,0,83.31420707,8.306527331,1.244866658,329391.217,0,0,23,2
25:07.7,60.75562355,48.80492473,20341760,245760,63736,50918,1,-14.91921759,4.653095807,0,0,0,0,83.31420707,8.306527331,1.244866658,329391.217,0,0,23,2
26:10.1,64.95945025,48.38156812,20272128,151552,47902,31303,1,-14.91921759,4.653095807,0,0,0,0,83.31420707,8.306527331,1.342648715,307342.2826,0,0,23,2
27:06.2,68.70182585,59.79020136,20272128,151552,49456,32945,1,3.742375593,11.40863324,0,0,1554,1642,83.31420707,8.306527331,1.149048243,290840.7026,0,0,23,2
28:17.3,81.82060669,45.26466473,20272128,151552,62613,41395,1,13.11878085,-14.52553664,0,0,13157,8450,83.31420707,8.306527331,1.807604391,244771.5467,1,0,23,2
29:02.4,84.77738996,32.0009505,20272128,151552,62613,41395,1,2.956783266,-13.26371423,0,0,0,0,83.31420707,8.306527331,2.649214746,236334.167,1,0,23,2
30:02.2,67.63444206,32.32271981,20272128,151552,63199,42147,1,-17.1429479,0.321769306,0,0,586,752,73.57874296,11.72028808,2.09247373,295363.7764,0,0,23,2
31:06.1,55.92343087,45.88719592,20272128,151552,63974,42643,1,-11.71101119,13.56447612,0,0,775,496,71.77153909,11.51460755,1.218715368,356129.764,0,0,23,2
32:07.5,54.5381808,46.65907492,20272128,151552,1717246,818073,1,-1.385250075,0.771878993,0,0,1653272,775430,68.93881008,7.56196345,1.168865454,365012.4601,0,0,23,2
33:10.0,47.41525409,47.50476685,20272128,151552,1726481,830793,1,-7.122926709,0.84569193,0,0,9235,12720,62.05773956,7.975300779,0.99811571,418713.6551,0,0,23,2
34:02.9,48.13715481,46.51627041,20272128,151552,1753806,975245,1,0.721900718,-0.988496432,0,0,27325,144452,54.72969252,6.429612361,1.034845536,412562.1046,0,0,23,2
35:03.5,48.30684805,48.73834978,20272128,151552,1760290,984644,1,0.16969324,2.222079367,0,0,6484,9399,50.86417372,1.10074081,0.991146567,411142.241,0,0,23,2
36:24.2,55.00287723,47.25899158,20272128,151552,1958794,1089768,1,6.696029187,-1.479358206,0,0,198504,105124,50.68006299,0.884757074,1.163860578,361983.6873,0,0,23,2
37:03.1,57.70485061,47.18850768,20272128,151552,10801323,1206880,1,2.701973373,-0.070483894,0,0,8842529,117112,51.31339696,0.812278616,1.222858137,345322.8786,0,0,23,2
38:02.1,48.44212713,49.07400924,20272128,151552,10802095,1207652,1,-9.262723478,1.885501555,0,0,772,772,51.51877156,1.096374798,0.987123895,410017.3107,0,0,23,2
39:03.1,50.2929804,58.54077677,20272128,151552,10803483,1208755,1,1.850853272,9.466767533,0,0,1388,1103,51.94993668,4.761394253,0.859110234,395222.2671,0,0,23,2
40:02.9,46.50254884,54.11360764,20272128,151552,10804443,1209933,1,-3.790431565,-4.42716913,0,0,960,1178,51.58907684,4.96269534,0.859350372,426758.7424,0,0,23,2
41:02.2,29.69587217,60.87788034,20272128,151552,10805218,1210499,1,-16.80667666,6.764272701,0,0,775,566,46.52767583,5.886216697,0.487794122,660418.7002,0,0,23,2
42:02.5,19.46078896,61.89266474,20272128,151552,10810904,1212243,1,-10.23508321,1.014784398,0,0,5686,1744,38.8788635,5.302181042,0.314428035,990779.3899,0,0,23,2
43:03.0,17.74769654,66.34841773,20272128,151552,10811154,1212835,1,-1.713092418,4.45575299,0,0,250,592,32.73997738,4.49458721,0.267492386,1081313.001,0,0,23,2
44:11.1,21.80088634,50.729118,20272128,151552,10811810,1213155,1,4.053189798,-15.61929973,0,0,656,320,27.04155857,6.284144496,0.429750944,889093.858,0,0,23,2
45:05.1,28.40651513,50.17982576,20272128,151552,10818499,1219476,1,6.605628796,-0.549292234,0,0,6689,6321,23.42235183,7.19638463,0.566094336,689375.3955,0,0,23,2
46:07.6,33.41589977,43.93591705,20272128,151552,10830338,1222975,1,5.009384636,-6.243908711,0,0,11839,3499,24.16635735,9.212099838,0.76055997,589033.7936,0,0,23,2
47:02.3,38.40296711,47.96681517,20272128,151552,10833012,1225305,1,4.987067342,4.030898119,0,0,2674,2330,27.95479298,8.543421325,0.800615321,514482.2709,0,0,23,2
48:03.8,44.37520614,55.58435625,20272128,151552,10833412,1225756,1,5.972239025,7.617541076,0,0,400,451,33.2802949,4.246804242,0.798339841,446766.6315,0,0,23,2
49:14.7,48.24413092,54.56498007,20272128,151552,10842416,1246120,1,3.868924788,-1.019376183,0,0,9004,20364,38.56894381,4.794973595,0.884159233,411665.87,0,0,23,2
50:03.1,47.4695092,41.10003088,20272128,151552,10843022,1246791,1,-0.774621724,-13.46494919,0,0,606,671,42.38154263,6.37890512,1.154975025,418244.9613,0,0,23,2
51:02.0,41.88350877,41.37473439,20272128,151552,10844343,1247884,1,-5.586000428,0.274703514,0,0,1321,1093,44.07506443,6.929220842,1.012296741,472725.4971,0,0,23,2
52:03.5,40.8700473,60.72899172,20272128,151552,10865706,1253939,1,-1.013461473,19.35425733,0,0,21363,6055,44.56848047,8.923162994,0.672990711,484167.7836,0,0,23,2
53:03.0,31.65849602,62.04545637,20272128,151552,10865926,1254159,1,-9.211551284,1.316464647,0,0,220,220,42.02513844,10.19048949,0.510246807,620730.6053,0,0,23,2
54:02.2,19.15266728,50.28256695,20272128,151552,10866582,1254479,1,-12.50582874,-11.76288943,0,0,656,320,36.20684571,10.09664134,0.380900746,1005927.787,0,0,23,2
55:06.0,18.00287709,48.82134629,20272128,151552,10870989,1261230,1,-1.149790184,-1.461220657,0,0,4407,6751,30.31351929,8.673806097,0.368750116,1066792.565,0,0,23,2
56:50.7,29.36871832,57.75064543,20272128,151552,10883169,1264911,1,11.36584123,8.929299144,0,0,12180,3681,27.8105612,6.045044407,0.508543551,667533.2093,0,0,23,2
57:04.2,44.25649716,37.16774134,20272128,151552,10884138,1265912,1,14.88777885,-20.5829041,0,0,969,1001,28.48785117,9.538578529,1.190723342,447938.5121,0,0,23,2
58:09.2,53.06117437,50.22735074,20272128,151552,10884438,1266263,1,8.804677202,13.0596094,0,0,300,351,32.76838684,7.410243261,1.05641993,374984.9728,0,0,23,2
59:05.2,58.19760139,54.18466551,20272128,151552,10884934,1266423,1,5.136427021,3.95731477,0,0,496,160,40.57737366,7.79436494,1.074060361,342448.4696,0,0,23,2
00:17.6,55.06408839,57.40189939,20272128,151552,10885084,1266851,1,-3.133512993,3.217233886,0,0,150,428,47.98961593,8.485661676,0.959272933,361588.471,0,0,0,3
01:19.7,58.30436293,59.1520581,20272128,151552,10885952,1267380,1,3.240274532,1.750158704,0,0,868,529,53.77674485,8.768506059,0.985669219,341831.9833,0,0,0,3
02:33.4,61.56547918,59.35891799,20272128,151552,10895603,1280738,1,3.261116251,0.206859897,0,0,9651,13358,57.23854125,3.865906431,1.037173204,324014.5887,0,0,0,3
03:10.0,69.71940449,48.58039239,20272128,151552,10895756,1280891,1,8.153925316,-10.7785256,0,0,153,153,60.57018728,4.504985199,1.435134651,286655.8075,0,0,0,3
04:22.2,79.7265196,46.91575568,20272128,151552,10896405,1281204,1,10.00711511,-1.664636715,0,0,649,313,64.87597092,6.041444756,1.699354906,251121.0455,0,0,0,3
05:32.1,82.89363793,45.47703476,20272128,151552,12445582,1289148,1,3.167118328,-1.438720912,0,0,1549177,7944,70.44188082,6.807068433,1.822758198,241640.8264,1,0,0,3
06:05.2,82.31649123,44.69838289,20272128,151552,12445910,1289432,1,-0.577146699,-0.778651875,0,0,328,284,75.24430648,5.973741183,1.841598866,243314.7112,1,0,0,3
07:07.7,75.2605318,56.1461611,20272128,151552,12446519,1290903,1,-7.055959427,11.44777821,0,0,609,1471,77.98331701,4.595584421,1.340439495,265827.2572,0,0,0,3
08:05.2,61.09263158,57.23510282,20272128,151552,12446609,1290993,1,-14.16790022,1.08894172,0,0,90,90,76.25796243,6.085932368,1.067397953,326482.0235,0,0,0,3
09:01.9,52.22515799,57.7023169,20272128,151552,12447165,1291213,1,-8.867473592,0.467214084,0,0,556,220,70.7576901,6.569989419,0.905079047,380874.9239,0,0,0,3
10:02.6,42.99017544,57.82308083,20272128,151552,12447165,1291213,1,-9.234982549,0.120763935,0,0,0,0,62.77699761,5.641715316,0.743477774,460833.0792,0,0,0,3
11:05.5,28.93559536,60.28129273,20272128,151552,12447940,1291709,1,-14.05458008,2.45821189,0,0,775,496,52.10081843,1.517738028,0.480009536,677191.4089,0,0,0,3
12:07.8,34.7768725,42.19436795,20276224,151552,12448549,1293180,1,5.841277134,-18.08692478,4096,0,609,1471,44.00408657,7.282394821,0.824206504,566741.098,0,0,0,3
13:07.7,41.83830289,52.1786296,20276224,151552,12448549,1293180,1,7.061430394,9.984261658,0,0,0,0,40.15322083,7.253647643,0.801828319,473319.9644,0,0,0,3
14:04.1,48.08119441,51.90645157,20276224,151552,12449045,1293340,1,6.242891518,-0.272178033,0,0,496,160,39.32442812,6.979175796,0.926304784,413115.9448,0,0,0,3
15:03.3,64.13441262,47.28562393,20276224,151552,14183145,2093039,1,16.05321821,-4.620827646,0,0,1734100,799699,43.55327555,6.697439584,1.356319475,311298.1784,0,0,0,3
16:10.0,69.50964052,57.50268906,20276224,151552,14767728,2663174,1,5.3752279,10.21706514,0,0,584583,570135,51.66808459,5.760621359,1.208806782,287566.6909,0,0,0,3
17:04.1,71.55618869,45.7426695,20276224,151552,23502086,2781112,1,2.046548165,-11.76001956,0,0,8734358,117938,59.02394782,4.634177905,1.564320348,279455.4726,0,0,0,3
